355, 3.426525
356, 3.635747
357, 3.806096
358, 3.933530
359, 4.015083
360, 4.048943
361, 4.034496
362, 3.972337
363, 3.864258
364, 3.713207
365, 3.523207
366, 3.299264
367, 3.047239
368, 2.773706
369, 2.485788
370, 2.190983
371, 1.896976
372, 1.611453
373, 1.341908
374, 1.095461
375, 0.878680
376, 0.697419
377, 0.556675
378, 0.460463
379, 0.411716
380, 0.412215
381, 0.462540
382, 0.562060
383, 0.708946
384, 0.900212
385, 1.131796
386, 1.398650
387, 1.694871
388, 2.013841
389, 2.348393
390, 2.690983
391, 3.033878
392, 3.369344
393, 3.689838
394, 3.988189
395, 4.257779
396, 4.492701
397, 4.687905
398, 4.839323
399, 4.943966
