0, 5.000000
1, 5.002895
2, 5.005296
3, 5.007204
4, 5.008619
5, 5.009542
6, 5.009972
7, 5.009911
8, 5.009359
9, 5.008318
10, 5.006787
11, 5.004769
12, 5.002265
13, 4.999275
14, 4.995802
15, 4.991846
16, 4.987411
17, 4.982497
18, 4.977106
19, 4.971241
20, 4.964904
21, 4.958096
22, 4.950822
23, 4.943082
24, 4.934880
25, 4.926218
26, 4.917100
27, 4.907528
28, 4.897505
29, 4.887035
30, 4.876121
31, 4.864767
32, 4.852975
33, 4.840750
34, 4.828095
35, 4.815015
36, 4.801512
37, 4.787592
38, 4.773258
39, 4.758515
40, 4.743367
41, 4.727819
42, 4.711874
43, 4.695539
44, 4.678817
45, 4.661713
46, 4.644233
47, 4.626381
48, 4.608163
49, 4.589583
50, 4.570648
51, 4.551362
52, 4.531731
53, 4.511761
54, 4.491457
55, 4.470825
56, 4.449871
57, 4.428601
58, 4.407020
59, 4.385135
60, 4.362952
61, 4.340477
62, 4.317716
63, 4.294676
64, 4.271364
65, 4.247784
66, 4.223945
67, 4.199853
68, 4.175514
69, 4.150936
70, 4.126124
71, 4.101086
72, 4.075829
73, 4.050360
74, 4.024685
75, 3.998812
76, 3.972748
77, 3.946500
78, 3.920075
79, 3.893481
80, 3.866724
81, 3.839812
82, 3.812753
83, 3.785553
84, 3.758221
85, 3.730764
86, 3.703188
87, 3.675503
88, 3.647715
89, 3.619831
90, 3.591860
91, 3.563809
92, 3.535686
93, 3.507498
94, 3.479253
95, 3.450959
96, 3.422623
97, 3.394253
98, 3.365857
99, 3.337442
100, 3.309017
101, 3.280589
102, 3.252165
103, 3.223754
104, 3.195363
105, 3.166999
106, 3.138671
107, 3.110387
108, 3.082153
109, 3.053978
110, 3.025869
111, 2.997834
112, 2.969880
113, 2.942016
114, 2.914248
115, 2.886584
116, 2.859032
117, 2.831599
118, 2.804293
119, 2.777121
120, 2.750091
121, 2.723209
122, 2.696483
123, 2.669921
124, 2.643530
125, 2.617317
126, 2.591288
127, 2.565452
128, 2.539815
129, 2.514384
130, 2.489167
131, 2.464170
132, 2.439399
133, 2.414862
134, 2.390566
135, 2.366517
136, 2.342722
137, 2.319187
138, 2.295919
139, 2.272924
140, 2.250209
141, 2.227779
142, 2.205642
143, 2.183803
144, 2.162268
145, 2.141043
146, 2.120135
147, 2.099548
148, 2.079289
149, 2.059363
150, 2.039777
151, 2.020535
152, 2.001643
153, 1.983106
154, 1.964929
155, 1.947118
156, 1.929677
157, 1.912613
158, 1.895928
159, 1.879629
160, 1.863720
161, 1.848205
162, 1.833089
163, 1.818376
164, 1.804071
165, 1.790178
166, 1.776701
167, 1.763644
168, 1.751010
169, 1.738804
170, 1.727028
171, 1.715688
172, 1.704785
173, 1.694324
174, 1.684308
175, 1.674739
176, 1.665622
177, 1.656957
178, 1.648750
179, 1.641001
180, 1.633714
181, 1.626891
182, 1.620534
183, 1.614646
184, 1.609228
185, 1.604283
186, 1.599812
187, 1.595818
188, 1.592301
189, 1.589264
190, 1.586707
191, 1.584632
192, 1.583040
193, 1.581931
194, 1.581308
195, 1.581171
196, 1.581519
197, 1.582355
198, 1.583677
199, 1.585487
200, 1.587785
201, 1.590571
202, 1.593844
203, 1.597604
204, 1.601852
205, 1.606586
206, 1.611806
207, 1.617511
208, 1.623701
209, 1.630374
210, 1.637530
211, 1.645168
212, 1.653285
213, 1.661881
214, 1.670954
215, 1.680503
216, 1.690525
217, 1.701019
218, 1.711983
219, 1.723414
220, 1.735311
221, 1.747671
222, 1.760491
223, 1.773769
224, 1.787503
225, 1.801689
226, 1.816324
227, 1.831406
228, 1.846932
229, 1.862897
230, 1.879299
231, 1.896134
232, 1.913399
233, 1.931089
234, 1.949202
235, 1.967732
236, 1.986677
237, 2.006032
238, 2.025792
239, 2.045954
240, 2.066513
241, 2.087465
242, 2.108804
243, 2.130526
244, 2.152627
245, 2.175101
246, 2.197943
247, 2.221149
248, 2.244713
249, 2.268629
250, 2.292893
251, 2.317499
252, 2.342441
253, 2.367715
254, 2.393313
255, 2.419230
256, 2.445461
257, 2.471999
258, 2.498839
259, 2.525974
260, 2.553398
261, 2.581105
262, 2.609089
263, 2.637342
264, 2.665860
265, 2.694634
266, 2.723659
267, 2.752928
268, 2.782434
269, 2.812170
270, 2.842130
271, 2.872307
272, 2.902693
273, 2.933282
274, 2.964066
275, 2.995039
276, 3.026193
277, 3.057522
278, 3.089017
279, 3.120672
280, 3.152479
281, 3.184431
282, 3.216521
283, 3.248740
284, 3.281083
285, 3.313540
286, 3.346104
287, 3.378769
288, 3.411526
289, 3.444367
290, 3.477286
291, 3.510274
292, 3.543324
293, 3.576428
294, 3.609578
295, 3.642766
296, 3.675986
297, 3.709228
298, 3.742486
299, 3.775752
300, 3.809017
301, 3.842274
302, 3.875516
303, 3.908734
304, 3.941920
305, 3.975068
306, 4.008169
307, 4.041215
308, 4.074199
309, 4.107113
310, 4.139950
311, 4.172701
312, 4.205359
313, 4.237916
314, 4.270365
315, 4.302698
316, 4.334908
317, 4.366987
318, 4.398927
319, 4.430721
320, 4.462362
321, 4.493842
322, 4.525154
323, 4.556290
324, 4.587244
325, 4.618007
326, 4.648573
327, 4.678935
328, 4.709085
329, 4.739017
330, 4.768723
331, 4.798197
332, 4.827431
333, 4.856419
334, 4.885154
335, 4.913629
336, 4.941837
337, 4.969773
338, 4.997429
339, 5.024799
340, 5.051877
341, 5.078656
342, 5.105130
343, 5.131293
344, 5.157139
345, 5.182662
346, 5.207855
347, 5.232713
348, 5.257231
349, 5.281401
350, 5.305220
351, 5.328681
352, 5.351779
353, 5.374508
354, 5.396863
355, 5.418840
