0,2
1,2.006787
2,1.964904
3,1.876121
4,1.743367
5,1.570648
6,1.362952
7,1.126124
8,0.866724
9,0.59186
10,0.309017
11,0.025869
12,-0.249909
13,-0.510833
14,-0.749791
15,-0.960223
16,-1.13628
17,-1.272972
18,-1.366286
19,-1.413293
20,-1.412215
21,-1.36247
22,-1.264689
23,-1.120701
24,-0.933487
25,-0.707107
26,-0.446602
27,-0.15787
28,0.152479
29,0.477286
30,0.809017
31,1.13995
32,1.462362
33,1.768723
34,2.051877
35,2.30522
36,2.522861
37,2.699768
38,2.83189
39,2.916257
40,2.951057
41,2.93567
42,2.870696
43,2.75793
44,2.600321
45,2.401902
46,2.167685
47,1.903543
48,1.616061
49,1.312375
50,1
51,0.686638
52,0.379993
53,0.087581
54,-0.183456
55,-0.426525
56,-0.635747
57,-0.806096
58,-0.93353
59,-1.015083
60,-1.048943
61,-1.034496
62,-0.972337
63,-0.864258
64,-0.713207
65,-0.523207
66,-0.299264
67,-0.047239
68,0.226294
69,0.514212
70,0.809017
71,1.103024
72,1.388547
73,1.658092
74,1.904539
75,2.12132
76,2.302581
77,2.443325
78,2.539537
79,2.588284
80,2.587785
81,2.53746
82,2.43794
83,2.291054
84,2.099788
85,1.868204
86,1.60135
87,1.305129
88,0.986159
89,0.651607
90,0.309017
91,-0.033878
92,-0.369344
93,-0.689838
94,-0.988189
95,-1.257779
96,-1.492701
97,-1.687905
98,-1.839323
99,-1.943966
100,-2
101,-2.006787
102,-1.964904
103,-1.876121
104,-1.743367
105,-1.570648
106,-1.362952
107,-1.126124
108,-0.866724
109,-0.59186
110,-0.309017
111,-0.025869
112,0.249909
113,0.510833
114,0.749791
115,0.960223
116,1.13628
117,1.272972
118,1.366286
119,1.413293
120,1.412215
121,1.36247
122,1.264689
123,1.120701
124,0.933487
125,0.707107
126,0.446602
127,0.15787
128,-0.152479
129,-0.477286
130,-0.809017
131,-1.13995
132,-1.462362
133,-1.768723
134,-2.051877
135,-2.30522
136,-2.522861
137,-2.699768
138,-2.83189
139,-2.916257
140,-2.951057
141,-2.93567
142,-2.870696
143,-2.75793
144,-2.600321
145,-2.401902
146,-2.167685
147,-1.903543
148,-1.616061
149,-1.312375
150,-1
151,-0.686638
152,-0.379993
153,-0.087581
154,0.183456
155,0.426525
156,0.635747
157,0.806096
158,0.93353
159,1.015083
160,1.048943
161,1.034496
162,0.972337
163,0.864258
164,0.713207
165,0.523207
166,0.299264
167,0.047239
168,-0.226294
169,-0.514212
170,-0.809017
171,-1.103024
172,-1.388547
173,-1.658092
174,-1.904539
175,-2.12132
176,-2.302581
177,-2.443325
178,-2.539537
179,-2.588284
180,-2.587785
181,-2.53746
