0,2
1,2.002895
2,2.005296
3,2.007204
4,2.008619
5,2.009542
6,2.009972
7,2.009911
8,2.009359
9,2.008318
10,2.006787
11,2.004769
12,2.002265
13,1.999275
14,1.995802
15,1.991846
16,1.987411
17,1.982497
18,1.977106
19,1.971241
20,1.964904
21,1.958096
22,1.950822
23,1.943082
24,1.93488
25,1.926218
26,1.9171
27,1.907528
28,1.897505
29,1.887035
30,1.876121
31,1.864767
32,1.852975
33,1.84075
34,1.828095
35,1.815015
36,1.801512
37,1.787592
38,1.773258
39,1.758515
40,1.743367
41,1.727819
42,1.711874
43,1.695539
44,1.678817
45,1.661713
46,1.644233
47,1.626381
48,1.608163
49,1.589583
50,1.570648
51,1.551362
52,1.531731
53,1.511761
54,1.491457
55,1.470825
56,1.449871
57,1.428601
58,1.40702
59,1.385135
60,1.362952
61,1.340477
62,1.317716
63,1.294676
64,1.271364
65,1.247784
66,1.223945
67,1.199853
68,1.175514
69,1.150936
70,1.126124
71,1.101086
72,1.075829
73,1.05036
74,1.024685
75,0.998812
76,0.972748
77,0.9465
78,0.920075
79,0.893481
80,0.866724
81,0.839812
82,0.812753
83,0.785553
84,0.758221
85,0.730764
86,0.703188
87,0.675503
88,0.647715
89,0.619831
90,0.59186
91,0.563809
92,0.535686
93,0.507498
94,0.479253
95,0.450959
96,0.422623
97,0.394253
98,0.365857
99,0.337442
100,0.309017
101,0.280589
102,0.252165
103,0.223754
104,0.195363
105,0.166999
106,0.138671
107,0.110387
108,0.082153
109,0.053978
110,0.025869
111,-0.002166
112,-0.03012
113,-0.057984
114,-0.085752
115,-0.113416
116,-0.140968
117,-0.168401
118,-0.195707
119,-0.222879
120,-0.249909
121,-0.276791
122,-0.303517
123,-0.330079
124,-0.35647
125,-0.382683
126,-0.408712
127,-0.434548
128,-0.460185
129,-0.485616
130,-0.510833
131,-0.53583
132,-0.560601
133,-0.585138
134,-0.609434
135,-0.633483
136,-0.657278
137,-0.680813
138,-0.704081
139,-0.727076
140,-0.749791
141,-0.772221
142,-0.794358
143,-0.816197
144,-0.837732
145,-0.858957
146,-0.879865
147,-0.900452
148,-0.920711
149,-0.940637
150,-0.960223
151,-0.979465
152,-0.998357
153,-1.016894
154,-1.035071
155,-1.052882
156,-1.070323
157,-1.087387
158,-1.104072
159,-1.120371
160,-1.13628
161,-1.151795
162,-1.166911
163,-1.181624
164,-1.195929
165,-1.209822
166,-1.223299
167,-1.236356
168,-1.24899
169,-1.261196
170,-1.272972
171,-1.284312
172,-1.295215
173,-1.305676
174,-1.315692
175,-1.325261
176,-1.334378
177,-1.343043
178,-1.35125
179,-1.358999
180,-1.366286
181,-1.373109
182,-1.379466
183,-1.385354
184,-1.390772
185,-1.395717
186,-1.400188
187,-1.404182
188,-1.407699
189,-1.410736
190,-1.413293
191,-1.415368
