0,0
1,0.003142
2,0.006283
3,0.009425
4,0.012566
5,0.015707
6,0.018848
7,0.021989
8,0.02513
9,0.028271
10,0.031411
11,0.034551
12,0.03769
13,0.040829
14,0.043968
15,0.047106
16,0.050244
17,0.053382
18,0.056519
19,0.059655
20,0.062791
21,0.065926
22,0.06906
23,0.072194
24,0.075327
25,0.078459
26,0.081591
27,0.084721
28,0.087851
29,0.09098
30,0.094108
31,0.097235
32,0.100362
33,0.103487
34,0.106611
35,0.109734
36,0.112856
37,0.115977
38,0.119097
39,0.122216
40,0.125333
41,0.128449
42,0.131564
43,0.134678
44,0.13779
45,0.140901
46,0.144011
47,0.147119
48,0.150226
49,0.153331
50,0.156434
51,0.159537
52,0.162637
53,0.165736
54,0.168833
55,0.171929
56,0.175023
57,0.178115
58,0.181206
59,0.184294
60,0.187381
61,0.190466
62,0.193549
63,0.196631
64,0.19971
65,0.202787
66,0.205863
67,0.208936
68,0.212007
69,0.215076
70,0.218143
71,0.221208
72,0.224271
73,0.227331
74,0.230389
75,0.233445
76,0.236499
77,0.23955
78,0.242599
79,0.245646
80,0.24869
81,0.251732
82,0.254771
83,0.257807
84,0.260842
85,0.263873
86,0.266902
87,0.269928
88,0.272952
89,0.275973
90,0.278991
91,0.282007
92,0.285019
93,0.288029
94,0.291036
95,0.29404
96,0.297042
97,0.30004
98,0.303035
99,0.306028
100,0.309017
101,0.312003
102,0.314987
103,0.317967
104,0.320944
105,0.323917
106,0.326888
107,0.329855
108,0.33282
109,0.33578
110,0.338738
111,0.341692
112,0.344643
113,0.34759
114,0.350534
115,0.353475
116,0.356412
117,0.359345
118,0.362275
119,0.365202
120,0.368125
121,0.371044
122,0.373959
123,0.376871
124,0.379779
125,0.382683
126,0.385584
127,0.388481
128,0.391374
129,0.394263
130,0.397148
131,0.400029
132,0.402906
133,0.40578
134,0.408649
135,0.411514
136,0.414376
137,0.417233
138,0.420086
139,0.422935
140,0.425779
141,0.42862
142,0.431456
143,0.434288
144,0.437116
145,0.439939
146,0.442758
147,0.445573
148,0.448383
149,0.451189
150,0.45399
151,0.456787
152,0.45958
153,0.462368
154,0.465151
155,0.46793
156,0.470704
157,0.473473
158,0.476238
159,0.478998
160,0.481754
161,0.484504
162,0.48725
163,0.489991
164,0.492727
165,0.495459
166,0.498185
167,0.500907
168,0.503623
169,0.506335
170,0.509041
171,0.511743
172,0.51444
173,0.517131
174,0.519817
175,0.522499
176,0.525175
177,0.527846
178,0.530511
179,0.533172
180,0.535827
181,0.538477
182,0.541121
183,0.54376
184,0.546394
185,0.549023
186,0.551646
187,0.554263
188,0.556876
189,0.559482
190,0.562083
191,0.564679
192,0.567269
193,0.569853
194,0.572432
195,0.575005
196,0.577573
197,0.580134
198,0.58269
199,0.585241
200,0.587785
201,0.590324
202,0.592857
203,0.595384
204,0.597905
205,0.60042
206,0.60293
207,0.605433
208,0.60793
209,0.610422
210,0.612907
211,0.615386
212,0.61786
213,0.620327
214,0.622788
